Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Lname,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode
PAYMENT,3,2,4.18,47.48,Late delivery,1,35,Golf Gloves,Napa,EE. UU.,Howard,44,Smith,Corporate,CA,1356 Easy Plaza,94558,6,Outdoors,38.30553055,-122.2734375,Pacific Asia,Raipur,India,44,2.5,0.05,24.99,0.09,2,49.98,47.48,4.18,South Asia,Chhattisgarh,PENDING_PAYMENT,Bag Boy Beverage Holder,24.99,Second Class
PAYMENT,3,4,13.65,109.19,Advance shipping,0,18,Men's Footwear,Napa,EE. UU.,Howard,44,Smith,Corporate,CA,1356 Easy Plaza,94558,4,Apparel,38.30553055,-122.2734375,Europe,Lorca,España,44,20.8,0.16,129.99,0.13,1,129.99,109.19,13.65,Southern Europe,Murcia,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
PAYMENT,3,4,2.36,37.5,Advance shipping,0,24,Women's Apparel,Napa,EE. UU.,Howard,44,Smith,Corporate,CA,1356 Easy Plaza,94558,5,Golf,38.30553055,-122.2734375,Europe,Lorca,España,44,12.5,0.25,50,0.06,1,50,37.5,2.36,Southern Europe,Murcia,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
PAYMENT,3,4,12,239.98,Advance shipping,0,43,Camping & Hiking,Napa,EE. UU.,Howard,44,Smith,Corporate,CA,1356 Easy Plaza,94558,7,Fan Shop,38.30553055,-122.2734375,Europe,Lorca,España,44,60,0.2,299.98,0.05,1,299.98,239.98,12,Southern Europe,Murcia,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
PAYMENT,3,4,-152.88,196,Advance shipping,0,24,Women's Apparel,Napa,EE. UU.,Howard,44,Smith,Corporate,CA,1356 Easy Plaza,94558,5,Golf,38.30553055,-122.2734375,Europe,Lorca,España,44,4,0.02,50,-0.78,4,200,196,-152.88,Southern Europe,Murcia,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
DEBIT,3,4,37.05,97.49,Advance shipping,0,18,Men's Footwear,Napa,EE. UU.,Howard,44,Smith,Corporate,CA,1356 Easy Plaza,94558,4,Apparel,38.30553055,-122.2734375,Europe,Augsburg,Alemania,44,32.5,0.25,129.99,0.38,1,129.99,97.49,37.05,Western Europe,Bavaria,ON_HOLD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
DEBIT,3,4,73.71,283.48,Advance shipping,0,43,Camping & Hiking,Napa,EE. UU.,Howard,44,Smith,Corporate,CA,1356 Easy Plaza,94558,7,Fan Shop,38.30553055,-122.2734375,Europe,Augsburg,Alemania,44,16.5,0.06,299.98,0.26,1,299.98,283.48,73.71,Western Europe,Bavaria,ON_HOLD,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,3,4,47.43,278.98,Advance shipping,0,43,Camping & Hiking,Napa,EE. UU.,Howard,44,Smith,Corporate,CA,1356 Easy Plaza,94558,7,Fan Shop,38.30553055,-122.2734375,Europe,Augsburg,Alemania,44,21,0.07,299.98,0.17,1,299.98,278.98,47.43,Western Europe,Bavaria,ON_HOLD,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,3,4,152.71,331.98,Advance shipping,0,45,Fishing,Napa,EE. UU.,Howard,44,Smith,Corporate,CA,1356 Easy Plaza,94558,7,Fan Shop,38.30553055,-122.2734375,Europe,Augsburg,Alemania,44,68,0.17,399.98,0.46,1,399.98,331.98,152.71,Western Europe,Bavaria,ON_HOLD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
DEBIT,5,4,-247.49,149.99,Late delivery,1,48,Water Sports,Napa,EE. UU.,Howard,44,Smith,Corporate,CA,1356 Easy Plaza,94558,7,Fan Shop,38.30553055,-122.2734375,LATAM,Quetzaltenango,Guatemala,44,50,0.25,199.99,-1.65,1,199.99,149.99,-247.49,Central America,Quezaltenango,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Standard Class
PAYMENT,3,4,109.11,290.95,Advance shipping,0,17,Cleats,Napa,EE. UU.,Howard,44,Smith,Corporate,CA,1356 Easy Plaza,94558,4,Apparel,38.30553055,-122.2734375,Europe,Lorca,España,44,9,0.03,59.99,0.38,5,299.95,290.95,109.11,Southern Europe,Murcia,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
TRANSFER,2,1,5.2,103.99,Late delivery,1,18,Men's Footwear,Napa,EE. UU.,Howard,44,Smith,Corporate,CA,1356 Easy Plaza,94558,4,Apparel,38.30553055,-122.2734375,LATAM,Juárez,México,44,26,0.2,129.99,0.05,1,129.99,103.99,5.2,Central America,Chihuahua,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class
CASH,5,4,42.47,128.69,Late delivery,1,18,Men's Footwear,Denver,EE. UU.,Mary,45,Nunez,Consumer,CO,1229 Bright Robin Corners,80231,4,Apparel,39.71010208,-105.0270767,Pacific Asia,Rajshahi,Bangladés,45,1.3,0.01,129.99,0.33,1,129.99,128.69,42.47,South Asia,Rajshahi,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
CASH,5,4,142.57,290.95,Late delivery,1,17,Cleats,Denver,EE. UU.,Mary,45,Nunez,Consumer,CO,1229 Bright Robin Corners,80231,4,Apparel,39.71010208,-105.0270767,Pacific Asia,Rajshahi,Bangladés,45,9,0.03,59.99,0.49,5,299.95,290.95,142.57,South Asia,Rajshahi,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,Standard Class
DEBIT,4,4,26.73,98.99,Shipping on time,0,9,Cardio Equipment,Denver,EE. UU.,Mary,45,Nunez,Consumer,CO,1229 Bright Robin Corners,80231,3,Footwear,39.71010208,-105.0270767,LATAM,Buenos Aires,Argentina,45,1,0.01,99.99,0.27,1,99.99,98.99,26.73,South America,Buenos Aires,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
DEBIT,4,4,15,50,Shipping on time,0,24,Women's Apparel,Denver,EE. UU.,Mary,45,Nunez,Consumer,CO,1229 Bright Robin Corners,80231,5,Golf,39.71010208,-105.0270767,LATAM,Buenos Aires,Argentina,45,0,0,50,0.3,1,50,50,15,South America,Buenos Aires,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
DEBIT,4,4,19.8,263.98,Shipping on time,0,43,Camping & Hiking,Denver,EE. UU.,Mary,45,Nunez,Consumer,CO,1229 Bright Robin Corners,80231,7,Fan Shop,39.71010208,-105.0270767,LATAM,Buenos Aires,Argentina,45,36,0.12,299.98,0.08,1,299.98,263.98,19.8,South America,Buenos Aires,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,2,4,-8.31,116.99,Advance shipping,0,18,Men's Footwear,Denver,EE. UU.,Mary,45,Nunez,Consumer,CO,1229 Bright Robin Corners,80231,4,Apparel,39.71010208,-105.0270767,USCA,San Antonio,Estados Unidos,45,13,0.1,129.99,-0.07,1,129.99,116.99,-8.31,US Center ,Texas,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
DEBIT,2,4,77.75,287.98,Advance shipping,0,43,Camping & Hiking,Denver,EE. UU.,Mary,45,Nunez,Consumer,CO,1229 Bright Robin Corners,80231,7,Fan Shop,39.71010208,-105.0270767,USCA,San Antonio,Estados Unidos,45,12,0.04,299.98,0.27,1,299.98,287.98,77.75,US Center ,Texas,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class
DEBIT,4,4,52.58,167.98,Shipping on time,0,9,Cardio Equipment,Denver,EE. UU.,Mary,45,Nunez,Consumer,CO,1229 Bright Robin Corners,80231,3,Footwear,39.71010208,-105.0270767,LATAM,Buenos Aires,Argentina,45,32,0.16,99.99,0.31,2,199.98,167.98,52.58,South America,Buenos Aires,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class
PAYMENT,4,4,63.75,212.5,Shipping on time,0,24,Women's Apparel,Denver,EE. UU.,Mary,45,Nunez,Consumer,CO,1229 Bright Robin Corners,80231,5,Golf,39.71010208,-105.0270767,Europe,Odense,Dinamarca,45,37.5,0.15,50,0.3,5,250,212.5,63.75,Northern Europe,Dinamarca Meridional,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
TRANSFER,4,4,7.2,359.98,Shipping on time,0,45,Fishing,Denver,EE. UU.,Mary,45,Nunez,Consumer,CO,1229 Bright Robin Corners,80231,7,Fan Shop,39.71010208,-105.0270767,Europe,Birmingham,Reino Unido,45,40,0.1,399.98,0.02,1,399.98,359.98,7.2,Northern Europe,Inglaterra,PENDING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
TRANSFER,4,4,161.91,351.98,Shipping on time,0,45,Fishing,Denver,EE. UU.,Mary,45,Nunez,Consumer,CO,1229 Bright Robin Corners,80231,7,Fan Shop,39.71010208,-105.0270767,Europe,Birmingham,Reino Unido,45,48,0.12,399.98,0.46,1,399.98,351.98,161.91,Northern Europe,Inglaterra,PENDING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
DEBIT,2,4,-116.59,68.58,Advance shipping,0,11,Fitness Accessories,Denver,EE. UU.,Mary,45,Nunez,Consumer,CO,1229 Bright Robin Corners,80231,3,Footwear,39.71010208,-105.0270767,USCA,San Antonio,Estados Unidos,45,1.4,0.02,34.99,-1.7,2,69.98,68.58,-116.59,US Center ,Texas,COMPLETE,Under Armour Hustle Storm Medium Duffle Bag,34.99,Standard Class
DEBIT,2,4,54.6,168,Advance shipping,0,24,Women's Apparel,Denver,EE. UU.,Mary,45,Nunez,Consumer,CO,1229 Bright Robin Corners,80231,5,Golf,39.71010208,-105.0270767,USCA,San Antonio,Estados Unidos,45,32,0.16,50,0.33,4,200,168,54.6,US Center ,Texas,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
TRANSFER,4,4,8.8,87.96,Shipping on time,0,46,Indoor/Outdoor Games,Denver,EE. UU.,Mary,45,Nunez,Consumer,CO,1229 Bright Robin Corners,80231,7,Fan Shop,39.71010208,-105.0270767,Europe,Birmingham,Reino Unido,45,12,0.12,49.98,0.1,2,99.96,87.96,8.8,Northern Europe,Inglaterra,PENDING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,2,4,-65.47,351.98,Advance shipping,0,45,Fishing,Denver,EE. UU.,Mary,45,Nunez,Consumer,CO,1229 Bright Robin Corners,80231,7,Fan Shop,39.71010208,-105.0270767,USCA,San Antonio,Estados Unidos,45,48,0.12,399.98,-0.19,1,399.98,351.98,-65.47,US Center ,Texas,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
DEBIT,2,1,18.14,49.98,Late delivery,1,35,Golf Gloves,Freeport,EE. UU.,Jennifer,46,Smith,Consumer,NY,5463 Rocky Autoroute,11520,6,Outdoors,33.06581879,-97.36239624,Europe,Catania,Italia,46,0,0,24.99,0.36,2,49.98,49.98,18.14,Southern Europe,Sicilia,COMPLETE,Bag Boy Beverage Holder,24.99,First Class
DEBIT,2,1,16.54,35.19,Late delivery,1,29,Shop By Sport,Freeport,EE. UU.,Jennifer,46,Smith,Consumer,NY,5463 Rocky Autoroute,11520,5,Golf,33.06581879,-97.36239624,Europe,Catania,Italia,46,4.8,0.12,39.99,0.47,1,39.99,35.19,16.54,Southern Europe,Sicilia,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class
DEBIT,2,1,14.7,293.97,Late delivery,1,9,Cardio Equipment,Freeport,EE. UU.,Jennifer,46,Smith,Consumer,NY,5463 Rocky Autoroute,11520,3,Footwear,33.06581879,-97.36239624,Europe,Catania,Italia,46,6,0.02,99.99,0.05,3,299.97,293.97,14.7,Southern Europe,Sicilia,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,First Class
DEBIT,0,0,51.93,110.49,Shipping on time,0,18,Men's Footwear,Freeport,EE. UU.,Jennifer,46,Smith,Consumer,NY,5463 Rocky Autoroute,11520,4,Apparel,33.06581879,-97.36239624,USCA,Columbus,Estados Unidos,46,19.5,0.15,129.99,0.47,1,129.99,110.49,51.93,East of USA,Ohio,ON_HOLD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Same Day
DEBIT,0,0,142.49,284.98,Shipping on time,0,43,Camping & Hiking,Freeport,EE. UU.,Jennifer,46,Smith,Consumer,NY,5463 Rocky Autoroute,11520,7,Fan Shop,33.06581879,-97.36239624,USCA,Columbus,Estados Unidos,46,15,0.05,299.98,0.5,1,299.98,284.98,142.49,East of USA,Ohio,ON_HOLD,Diamondback Women's Serene Classic Comfort Bi,299.98,Same Day
DEBIT,2,1,70.42,193.99,Late delivery,1,48,Water Sports,Freeport,EE. UU.,Jennifer,46,Smith,Consumer,NY,5463 Rocky Autoroute,11520,7,Fan Shop,33.06581879,-97.36239624,Europe,Catania,Italia,46,6,0.03,199.99,0.36,1,199.99,193.99,70.42,Southern Europe,Sicilia,COMPLETE,Pelican Sunstream 100 Kayak,199.99,First Class
DEBIT,3,2,-85.84,128.69,Late delivery,1,18,Men's Footwear,Freeport,EE. UU.,Jennifer,46,Smith,Consumer,NY,5463 Rocky Autoroute,11520,4,Apparel,33.06581879,-97.36239624,LATAM,Granada,Nicaragua,46,1.3,0.01,129.99,-0.67,1,129.99,128.69,-85.84,Central America,Granada,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
DEBIT,3,2,26.72,55.66,Late delivery,1,13,Electronics,Freeport,EE. UU.,Jennifer,46,Smith,Consumer,NY,5463 Rocky Autoroute,11520,3,Footwear,33.06581879,-97.36239624,LATAM,Granada,Nicaragua,46,8.32,0.13,31.99,0.48,2,63.98,55.66,26.72,Central America,Granada,COMPLETE,Under Armour Women's Ignite Slide,31.99,Second Class
DEBIT,3,2,69.68,211.16,Late delivery,1,17,Cleats,Freeport,EE. UU.,Jennifer,46,Smith,Consumer,NY,5463 Rocky Autoroute,11520,4,Apparel,33.06581879,-97.36239624,LATAM,Granada,Nicaragua,46,28.8,0.12,59.99,0.33,4,239.96,211.16,69.68,Central America,Granada,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Second Class
DEBIT,0,0,67.2,159.99,Shipping on time,0,48,Water Sports,Freeport,EE. UU.,Jennifer,46,Smith,Consumer,NY,5463 Rocky Autoroute,11520,7,Fan Shop,33.06581879,-97.36239624,USCA,Columbus,Estados Unidos,46,40,0.2,199.99,0.42,1,199.99,159.99,67.2,East of USA,Ohio,ON_HOLD,Pelican Sunstream 100 Kayak,199.99,Same Day
DEBIT,3,2,27,269.96,Late delivery,1,17,Cleats,Freeport,EE. UU.,Jennifer,46,Smith,Consumer,NY,5463 Rocky Autoroute,11520,4,Apparel,33.06581879,-97.36239624,LATAM,Granada,Nicaragua,46,30,0.1,59.99,0.1,5,299.95,269.96,27,Central America,Granada,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Second Class
TRANSFER,2,1,36.4,103.99,Late delivery,1,18,Men's Footwear,Freeport,EE. UU.,Jennifer,46,Smith,Consumer,NY,5463 Rocky Autoroute,11520,4,Apparel,33.06581879,-97.36239624,Europe,Sofia,Bulgaria,46,26,0.2,129.99,0.35,1,129.99,103.99,36.4,Eastern Europe,Sofía-Ciudad,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class
TRANSFER,2,1,4.75,53.97,Late delivery,1,36,Golf Balls,Freeport,EE. UU.,Jennifer,46,Smith,Consumer,NY,5463 Rocky Autoroute,11520,6,Outdoors,33.06581879,-97.36239624,Europe,Sofia,Bulgaria,46,0,0,17.99,0.09,3,53.97,53.97,4.75,Eastern Europe,Sofía-Ciudad,PROCESSING,Hirzl Women's Soffft Flex Golf Glove,17.99,First Class
TRANSFER,2,1,-288,192,Late delivery,1,24,Women's Apparel,Freeport,EE. UU.,Jennifer,46,Smith,Consumer,NY,5463 Rocky Autoroute,11520,5,Golf,33.06581879,-97.36239624,Europe,Sofia,Bulgaria,46,8,0.04,50,-1.5,4,200,192,-288,Eastern Europe,Sofía-Ciudad,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50,First Class
TRANSFER,2,1,58.09,165.96,Late delivery,1,29,Shop By Sport,Freeport,EE. UU.,Jennifer,46,Smith,Consumer,NY,5463 Rocky Autoroute,11520,5,Golf,33.06581879,-97.36239624,Europe,Sofia,Bulgaria,46,33.99,0.17,39.99,0.35,5,199.95,165.96,58.09,Eastern Europe,Sofía-Ciudad,PROCESSING,Under Armour Girls' Toddler Spine Surge Runni,39.99,First Class
TRANSFER,2,4,-30,120,Advance shipping,0,24,Women's Apparel,Freeport,EE. UU.,Jennifer,46,Smith,Consumer,NY,5463 Rocky Autoroute,11520,5,Golf,33.06581879,-97.36239624,Africa,Nairobi,Kenia,46,30,0.2,50,-0.25,3,150,120,-30,East Africa,Nairobi,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
TRANSFER,2,4,-88.54,379.98,Advance shipping,0,45,Fishing,Freeport,EE. UU.,Jennifer,46,Smith,Consumer,NY,5463 Rocky Autoroute,11520,7,Fan Shop,33.06581879,-97.36239624,Africa,Nairobi,Kenia,46,20,0.05,399.98,-0.23,1,399.98,379.98,-88.54,East Africa,Nairobi,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
TRANSFER,2,1,-38.31,371.98,Late delivery,1,45,Fishing,Freeport,EE. UU.,Jennifer,46,Smith,Consumer,NY,5463 Rocky Autoroute,11520,7,Fan Shop,33.06581879,-97.36239624,Europe,Sofia,Bulgaria,46,28,0.07,399.98,-0.1,1,399.98,371.98,-38.31,Eastern Europe,Sofía-Ciudad,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class
DEBIT,0,0,110.49,339.98,Shipping on time,0,45,Fishing,Freeport,EE. UU.,Jennifer,46,Smith,Consumer,NY,5463 Rocky Autoroute,11520,7,Fan Shop,33.06581879,-97.36239624,USCA,Columbus,Estados Unidos,46,60,0.15,399.98,0.33,1,399.98,339.98,110.49,East of USA,Ohio,ON_HOLD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Same Day
PAYMENT,2,2,-215.48,293.97,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,Lori,47,Fuller,Home Office,PR,357 Noble Lane,725,3,Footwear,18.22754669,-66.04360199,USCA,Oakland,Estados Unidos,47,6,0.02,99.99,-0.73,3,299.97,293.97,-215.48,West of USA ,California,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,Second Class
PAYMENT,2,2,60.18,207.5,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,Lori,47,Fuller,Home Office,PR,357 Noble Lane,725,5,Golf,18.22754669,-66.04360199,USCA,Oakland,Estados Unidos,47,42.5,0.17,50,0.29,5,250,207.5,60.18,West of USA ,California,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50,Second Class
PAYMENT,2,2,16.01,114.39,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,Lori,47,Fuller,Home Office,PR,357 Noble Lane,725,4,Apparel,18.22754669,-66.04360199,USCA,Oakland,Estados Unidos,47,15.6,0.12,129.99,0.14,1,129.99,114.39,16.01,West of USA ,California,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class
DEBIT,2,1,-120.05,163.77,Late delivery,1,17,Cleats,Strongsville,EE. UU.,Mary,48,Cowan,Consumer,OH,1040 Hazy Timber Lookout,44136,4,Apparel,41.34735107,-81.83055115,Europe,Dortmund,Alemania,48,16.2,0.09,59.99,-0.73,3,179.97,163.77,-120.05,Western Europe,Renania del Norte-Westfalia,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,First Class
DEBIT,2,1,-109.96,132,Late delivery,1,24,Women's Apparel,Strongsville,EE. UU.,Mary,48,Cowan,Consumer,OH,1040 Hazy Timber Lookout,44136,5,Golf,41.34735107,-81.83055115,Europe,Dortmund,Alemania,48,18,0.12,50,-0.83,3,150,132,-109.96,Western Europe,Renania del Norte-Westfalia,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50,First Class
DEBIT,2,1,113.39,419.96,Late delivery,1,9,Cardio Equipment,Strongsville,EE. UU.,Mary,48,Cowan,Consumer,OH,1040 Hazy Timber Lookout,44136,3,Footwear,41.34735107,-81.83055115,Europe,Dortmund,Alemania,48,79.99,0.16,99.99,0.27,5,499.95,419.96,113.39,Western Europe,Renania del Norte-Westfalia,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,First Class
DEBIT,2,1,81.12,240,Late delivery,1,24,Women's Apparel,Strongsville,EE. UU.,Mary,48,Cowan,Consumer,OH,1040 Hazy Timber Lookout,44136,5,Golf,41.34735107,-81.83055115,Europe,Dortmund,Alemania,48,10,0.04,50,0.34,5,250,240,81.12,Western Europe,Renania del Norte-Westfalia,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50,First Class
TRANSFER,2,4,54.88,195.99,Advance shipping,0,48,Water Sports,Strongsville,EE. UU.,Mary,48,Cowan,Consumer,OH,1040 Hazy Timber Lookout,44136,7,Fan Shop,41.34735107,-81.83055115,LATAM,Soledad Díez Gutiérrez,México,48,4,0.02,199.99,0.28,1,199.99,195.99,54.88,Central America,San Luis Potosí,PENDING,Pelican Sunstream 100 Kayak,199.99,Standard Class
DEBIT,6,4,12.61,48.5,Late delivery,1,24,Women's Apparel,Strongsville,EE. UU.,Mary,48,Cowan,Consumer,OH,1040 Hazy Timber Lookout,44136,5,Golf,41.34735107,-81.83055115,LATAM,Sonsonate,El Salvador,48,1.5,0.03,50,0.26,1,50,48.5,12.61,Central America,Sonsonate,ON_HOLD,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
DEBIT,6,4,180.31,391.98,Late delivery,1,45,Fishing,Strongsville,EE. UU.,Mary,48,Cowan,Consumer,OH,1040 Hazy Timber Lookout,44136,7,Fan Shop,41.34735107,-81.83055115,LATAM,Sonsonate,El Salvador,48,8,0.02,399.98,0.46,1,399.98,391.98,180.31,Central America,Sonsonate,ON_HOLD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
TRANSFER,6,4,41.09,141.69,Late delivery,1,46,Indoor/Outdoor Games,Strongsville,EE. UU.,Mary,48,Cowan,Consumer,OH,1040 Hazy Timber Lookout,44136,7,Fan Shop,41.34735107,-81.83055115,Pacific Asia,Adana,Turquía,48,8.25,0.06,49.98,0.29,3,149.94,141.69,41.09,West Asia,Adana,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,6,4,21.11,239.9,Late delivery,1,46,Indoor/Outdoor Games,Strongsville,EE. UU.,Mary,48,Cowan,Consumer,OH,1040 Hazy Timber Lookout,44136,7,Fan Shop,41.34735107,-81.83055115,Pacific Asia,Adana,Turquía,48,10,0.04,49.98,0.09,5,249.9,239.9,21.11,West Asia,Adana,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
TRANSFER,2,4,41.74,143.94,Advance shipping,0,46,Indoor/Outdoor Games,Strongsville,EE. UU.,Mary,48,Cowan,Consumer,OH,1040 Hazy Timber Lookout,44136,7,Fan Shop,41.34735107,-81.83055115,LATAM,Soledad Díez Gutiérrez,México,48,6,0.04,49.98,0.29,3,149.94,143.94,41.74,Central America,San Luis Potosí,PENDING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class
DEBIT,2,1,105.59,351.98,Late delivery,1,45,Fishing,Strongsville,EE. UU.,Mary,48,Cowan,Consumer,OH,1040 Hazy Timber Lookout,44136,7,Fan Shop,41.34735107,-81.83055115,Europe,Dortmund,Alemania,48,48,0.12,399.98,0.3,1,399.98,351.98,105.59,Western Europe,Renania del Norte-Westfalia,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class
TRANSFER,2,4,58.5,129.99,Advance shipping,0,18,Men's Footwear,Strongsville,EE. UU.,Mary,48,Cowan,Consumer,OH,1040 Hazy Timber Lookout,44136,4,Apparel,41.34735107,-81.83055115,LATAM,Soledad Díez Gutiérrez,México,48,0,0,129.99,0.45,1,129.99,129.99,58.5,Central America,San Luis Potosí,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class
DEBIT,6,4,31.3,192,Late delivery,1,24,Women's Apparel,Strongsville,EE. UU.,Mary,48,Cowan,Consumer,OH,1040 Hazy Timber Lookout,44136,5,Golf,41.34735107,-81.83055115,LATAM,Sonsonate,El Salvador,48,8,0.04,50,0.16,4,200,192,31.3,Central America,Sonsonate,ON_HOLD,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
TRANSFER,2,4,24.18,93,Advance shipping,0,24,Women's Apparel,Strongsville,EE. UU.,Mary,48,Cowan,Consumer,OH,1040 Hazy Timber Lookout,44136,5,Golf,41.34735107,-81.83055115,LATAM,Soledad Díez Gutiérrez,México,48,7,0.07,50,0.26,2,100,93,24.18,Central America,San Luis Potosí,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50,Standard Class
TRANSFER,6,4,-307.18,383.98,Late delivery,1,45,Fishing,Strongsville,EE. UU.,Mary,48,Cowan,Consumer,OH,1040 Hazy Timber Lookout,44136,7,Fan Shop,41.34735107,-81.83055115,Pacific Asia,Adana,Turquía,48,16,0.04,399.98,-0.8,1,399.98,383.98,-307.18,West Asia,Adana,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class
PAYMENT,0,0,20.34,179.99,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,Martha,49,Smith,Consumer,PR,7449 Merry Chase,725,7,Fan Shop,18.25029564,-66.07608795,USCA,Chicago,Estados Unidos,49,20,0.1,199.99,0.11,1,199.99,179.99,20.34,US Center ,Illinois,PAYMENT_REVIEW,Pelican Sunstream 100 Kayak,199.99,Same Day
PAYMENT,0,0,15.49,175.99,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,Martha,49,Smith,Consumer,PR,7449 Merry Chase,725,7,Fan Shop,18.25029564,-66.07608795,USCA,Chicago,Estados Unidos,49,24,0.12,199.99,0.09,1,199.99,175.99,15.49,US Center ,Illinois,PAYMENT_REVIEW,Pelican Sunstream 100 Kayak,199.99,Same Day
PAYMENT,0,0,-45.27,247.4,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Martha,49,Smith,Consumer,PR,7449 Merry Chase,725,7,Fan Shop,18.25029564,-66.07608795,USCA,Chicago,Estados Unidos,49,2.5,0.01,49.98,-0.18,5,249.9,247.4,-45.27,US Center ,Illinois,PAYMENT_REVIEW,O'Brien Men's Neoprene Life Vest,49.98,Same Day
TRANSFER,2,1,9.84,163.99,Shipping canceled,0,48,Water Sports,Caguas,Puerto Rico,Martha,49,Smith,Consumer,PR,7449 Merry Chase,725,7,Fan Shop,18.25029564,-66.07608795,Europe,Neuilly-Plaisance,Francia,49,36,0.18,199.99,0.06,1,199.99,163.99,9.84,Western Europe,Isla de Francia,SUSPECTED_FRAUD,Pelican Sunstream 100 Kayak,199.99,First Class
